"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.241951704025269,0.0829494521021843,0.035978376865387,0.207003433257341,-0.286185175180435,-0.247855625115335,0.395224772393703,0.109239056706429,-0.105991374701262,-0.518891498446465,-0.192233040928841,-0.597437493503094,0.610928848385811,0.216592818498611,-0.388515822589397,-0.120735069736838,-0.399886164814234,-0.500013865530491,0.219980806112289,-0.196756392717361,-0.479794949293137,0.0903345420956612,0.721765771508217,-0.138840317726135,0.0659711211919785,-0.463086023926735,0.93862971663475,0.0959052294492722,-0.444074034690857,-0.00137686729431152,-0.433796935714781,-0.407222213223577,-0.311377100646496,-0.0671619549393654,-0.318019408732653,-0.168106995522976,0.30600256472826,0.836182504892349,0.367450267076492,-0.607670575380325,0.0112174600362778,-0.0311946272850037,-0.0394587516784668,-0.551850217394531,-0.352808594703674,-0.21381987631321,0.0296003073453903,-0.114502549171448,0.694610387086868,0.112412925809622
-0.345621524378657,-0.235431060194969,-0.0941649377346039,-0.0958621203899384,-0.357101112604141,-0.375895746052265,0.300244212150574,0.175437077879906,0.0730992592871189,0.172210812568665,0.342787533998489,-0.0418347865343094,-0.243869088590145,-0.424895934760571,-0.0232716798782349,0.0975107215344906,-0.11246956512332,-0.07856085896492,0.596019566059113,-0.251817403361201,0.538836523890495,-0.607520774006844,-0.300348609685898,0.309343002736568,0.0641986578702927,0.187890559434891,0.630728751420975,0.283575981855392,-0.0422337464988232,0.0195269584655762,-0.175990115851164,0.61913189291954,-0.259562119841576,0.106968864798546,0.0946002006530762,-0.601180627942085,0.0212254077196121,0.403571516275406,-0.651325255632401,-0.12582802772522,0.603683829307556,-0.173854112625122,0.417368344264105,0.451689422130585,0.355719402432442,0.445992663502693,0.0275444984436035,0.0910941660404205,-0.174143671989441,0.328284494578838
-0.125618102028966,0.257975280284882,-0.339352790033445,-0.668273448944092,-0.0879181921482086,0.0695586204528809,0.54698240198195,-0.182864189147949,0.171961978077888,0.112107932567596,0.490214332938194,0.0194569528102875,-0.430073872208595,-0.487061038613319,-0.0274990499019623,-0.510006621479988,-0.549679636955261,-0.204001098871231,0.559478580951691,-0.158577594906092,0.412327256053686,-0.0080496072769165,-0.0972078740596771,-0.496935810893774,-0.159201184287667,0.504470283165574,0.542484045028687,-0.0591611564159393,-0.324818317778409,-0.474201112985611,-0.541952311992645,-0.453677117824554,0.449520833790302,0.357300966978073,-0.119086474180222,-0.67225743830204,0.557905465364456,0.762448541820049,0.200764991343021,0.0424953401088715,-0.31000430136919,-0.105229631066322,0.239355864934623,-0.283878967165947,0.341871730983257,-0.0809094570577145,-0.31781642884016,0.590710505843163,0.130285732448101,-0.30333387106657
-0.21878757327795,-0.167972550727427,0.409814473241568,0.414102765265852,-0.173468269407749,0.405843568965793,0.402593284845352,0.303112082183361,0.0445704609155655,0.467528134584427,-0.0419082790613174,-0.0258031785488129,0.301349299028516,0.24670584499836,-0.00378550589084625,0.799544960260391,-0.29403505474329,-0.172722510993481,0.279184505343437,0.171563774347305,-0.0535484552383423,0.105348005890846,0.915403410792351,-0.380090743303299,-0.477087408304214,0.115124315023422,0.852320745587349,0.0668925195932388,-0.383852624800056,-0.652612060308456,-0.52182848751545,0.175315890461206,0.500137475319207,-0.46139870211482,-0.0183717980980873,-0.506079368293285,0.389407381415367,0.538478791713715,0.259590543806553,-0.129471587017179,0.373134195804596,0.502579852938652,-0.483414173126221,-0.330207305960357,-0.401235297322273,-0.0291681885719299,-0.602346450090408,0.116899743676186,0.347670882940292,0.126973941922188
0.0663812607526779,0.235891595482826,-0.845601707696915,-0.187148034572601,-0.389221489429474,1.04525947570801,-0.00365830212831497,0.944903075695038,-0.291950047016144,0.0567995607852936,-0.1488416492939,-0.0998650714755058,0.487568706274033,-0.412918753921986,0.266294527798891,0.430376872420311,-0.457637906074524,-0.0725973471999168,0.158241476863623,0.555805634707212,0.94437575340271,0.358108861371875,0.444836799055338,-0.117619872093201,0.0567449331283569,-0.0691343396902084,-0.0105625689029694,0.487685546278954,-0.0440802276134491,0.403368354775012,-0.196223586797714,-0.191819332540035,-0.766742020845413,0.39313206076622,-0.132479291409254,-0.942278683185577,0.38826222717762,0.899044126272202,0.132189139723778,-0.841113746166229,-0.324195861816406,0.158474929630756,0.500105049461126,-0.174065828323364,-0.41692690551281,0.363621214331943,0.0686768889427185,-0.362175777554512,-0.349715863354504,0.233921065926552
-1.04510450363159,-0.213360577821732,-0.199627846479416,-0.433255985379219,-0.113948687911034,0.345341175794601,0.239258395507932,0.00131028890609741,-0.396788019512314,0.913213789463043,-0.0931370258331299,0.332772577181458,0.085943192243576,-0.273232489824295,-0.885587751865387,0.542780809104443,-0.769143909215927,0.0928225591778755,0.198906539008021,0.109347056597471,0.853209793567657,0.118648618459702,0.966056048870087,-0.414964571595192,0.19176883995533,0.190396904945374,0.161613848060369,-0.832928746938705,-0.629148698411882,0.142091810703278,0.240803547203541,-0.147674530744553,-0.364583142101765,-1.20022773742676,0.222834631800652,-0.528202027082443,-0.346354283392429,0.433210670948029,1.12597894668579,-0.0212213257327676,0.41337063908577,0.202261447906494,-0.613054245710373,-0.0149640403687954,-0.417649060487747,-0.0759709179401398,0.0123104453086853,-0.192950889468193,0.19482558965683,0.0189211964607239
-0.524426280520856,0.0527341812849045,-0.0710671246051788,1.01015248894691,-0.448520012199879,0.185141459107399,-0.740127637982368,-0.347374558448792,0.0105063915252686,-0.573634043335915,0.216193482279778,-0.219962328672409,-0.336330845952034,-0.2171496078372,-0.153430979698896,0.040269136428833,0.0829909760504961,-0.850271910429001,-0.0177507698535919,0.716047376394272,0.31212941557169,-0.139181660488248,0.503858879208565,0.899615257978439,-0.721027806401253,-0.0650257766246796,0.00291293859481812,-0.276644588448107,-0.179919425398111,0.750641658902168,0.4841568171978,0.00875097513198853,-0.0121509432792664,-0.128413945436478,-0.0297869462519884,-0.271410033106804,-0.134145304560661,-0.0897225383669138,0.474497581832111,-0.262967154383659,0.0281210839748383,-0.199976715259254,0.230721771717072,-0.790910229086876,0.0233363658189774,0.712988883256912,0.317938171327114,-0.0872448235750198,0.141265489161015,0.1979975476861
0.0971868559718132,-0.00400201976299286,-0.385796666145325,0.298545207828283,0.0382303893566132,0.0131844505667686,-0.416225149296224,-0.119081765413284,0.273556925356388,0.193311937153339,-0.18420173600316,-0.0851433090865612,0.35817750915885,0.364760830998421,0.448425296228379,0.150698095560074,0.600703030824661,0.506408646702766,0.592333406209946,0.109064638614655,-0.601998329162598,0.385276488959789,-0.396161444485188,0.913617074489594,-0.371373625472188,0.484250232577324,-0.0873503983020782,-0.286015212535858,-0.152632057666779,0.079973965883255,0.910642325878143,-0.221444636583328,0.155351579189301,0.780721426010132,0.0301166474819183,-0.684220358729362,-0.375813104212284,0.114691033959389,-0.46665646135807,0.412627868354321,-0.238439533859491,-0.0316497310996056,0.648611724376678,-0.0840170718729496,0.0199902057647705,-0.559645712375641,0.903311103582382,-0.20855276286602,-0.421159278601408,-0.307352336589247
0.655768096446991,0.0474784374237061,0.27924606949091,0.461049262434244,-0.399940501898527,0.422240272164345,-0.853925913572311,0.0188438296318054,-0.767048597335815,0.221703607589006,-0.292150817811489,-0.495629038661718,-0.761616870760918,-0.0217476859688759,0.286923537030816,-0.283006437122822,-0.210157616063952,-0.432574063539505,0.567557901144028,0.38489706069231,-0.854857161641121,0.0480977892875671,-0.593178153038025,0.066275030374527,0.198389314115047,0.0927963554859161,-0.10376301407814,0.0793324708938599,-0.114504754543304,0.228498298674822,0.0475929975509644,0.0713232457637787,0.482340924441814,0.350231647491455,0.877846151590347,0.310987785458565,0.0675408393144608,-0.008279949426651,0.174832232296467,0.0791753381490707,0.186585403978825,0.400384874083102,-0.651963029056787,0.793833300471306,0.57798957824707,-0.700271964073181,0.249461224302649,0.513514764606953,-0.225335569120944,-0.403853096067905
-0.475343443453312,0.173702999949455,0.308998517692089,0.548896342515945,0.610136233270168,-0.465161878615618,0.504452377557755,0.234346479177475,0.138049017637968,-0.601348534226418,0.00940917432308197,-0.74001644551754,0.932741284370422,0.520621493458748,0.197140506468713,0.339918676763773,0.307138562202454,-0.644031899049878,-0.0223836004734039,0.462728168349713,-0.13756662234664,-0.0759490430355072,-0.115555942058563,0.162492875009775,-0.907872378826141,0.240808699280024,0.287274181842804,0.363632068037987,-0.641386687755585,-0.16890861839056,0.0265460014343262,-0.442263837903738,0.536773681640625,-0.195110186934471,0.421836875379086,-0.0216420292854309,0.702460721135139,0.423401772975922,-0.515518933534622,-0.0535121113061905,0.301081382669508,-0.729273244738579,-0.311366315931082,-0.296278968453407,-0.0173493474721909,0.225059628486633,0.217309594154358,-0.0639886520802975,-0.154930382966995,0.570782080292702
-0.418297566473484,0.65930649638176,0.329120390117168,0.0503003764897585,0.389042381197214,-0.0512492656707764,0.663817495107651,-0.253183290362358,0.124059289693832,-0.0425586700439453,-0.484429646283388,0.620700374245644,-0.208835750818253,-0.0389877036213875,-0.171612292528152,0.440466813743114,-0.133015543222427,0.0248461961746216,0.346880793571472,0.053590327501297,0.593337059020996,-0.101912267506123,0.133702158927917,0.56268435716629,-0.118237987160683,-0.37132340669632,0.268633034080267,0.178879469633102,-0.63135901093483,0.542198732495308,0.533945351839066,-0.499625772237778,-0.056394100189209,-0.444218330085278,0.197110190347303,-0.438823454082012,-0.442239478230476,-0.229762002825737,0.151518583297729,-0.468729361891747,-0.48405297100544,-0.571875274181366,-0.227694913744926,0.16613850183785,-0.348308712244034,0.322361264377832,0.0916232019662857,0.0611902177333832,0.0692093372344971,0.886650145053864
0.176173307001591,0.339771248400211,0.23238525679335,-0.636365741491318,0.129561126232147,-0.368225388228893,-0.481327641755342,-0.404905980452895,0.0194407999515533,0.387771755456924,0.0798059403896332,-0.0774776488542557,0.329913012683392,-0.657682836055756,-0.162343092262745,0.0383878704160452,0.310949638485909,-0.0829058364033699,-0.209382385015488,0.43109292536974,0.0641883462667465,-0.837008893489838,-0.159401923418045,0.0697372108697891,0.822239309549332,0.123354896903038,0.151394754648209,-0.0507123470306396,0.872507154941559,0.642996035516262,0.319571539759636,0.327993407845497,-0.215719997882843,0.526763945817947,-0.12954930588603,0.261568122543395,-0.544348955154419,-0.860207587480545,0.349409721791744,-0.328376866877079,0.190468639135361,-0.668896704912186,0.141863867640495,0.498445525765419,0.515988782048225,-0.515392407774925,-0.0533544048666954,0.0704572647809982,0.234136357903481,0.121344044804573
0.316027350723743,0.061088690534234,0.149050869047642,0.443399399518967,-0.109504580497742,0.39812421426177,-0.481030359864235,-0.0973496101796627,-0.150392904877663,-0.459477335214615,-0.275115013122559,-0.192557133734226,-0.549606472253799,-0.152715645730495,-0.43687429279089,-0.238922104239464,-0.0668086819350719,-0.560277104377747,0.0467011332511902,0.0733559131622314,-0.320344649255276,0.32064912468195,-0.0498832389712334,0.147807791829109,-0.477622240781784,0.366881936788559,-0.028900682926178,0.0967660546302795,-0.0316736698150635,0.506243988871574,-0.205782726407051,0.0608072811737657,0.476942971348763,-0.352866917848587,0.916681587696075,-0.419858366250992,0.13001537322998,0.592877119779587,0.313772264868021,-0.330150783061981,0.0969423092901707,-0.256973676383495,-0.240759167820215,-0.250706419348717,0.930841505527496,-0.804476320743561,-0.118582643568516,-0.470905052497983,-0.00381150841712952,0.0241072177886963
-0.725625216960907,-0.0622175931930542,0.137331150472164,0.0289011672139168,-0.189696580171585,0.309826239943504,-0.178581051528454,-0.278020225465298,0.0351166725158691,-0.0565600097179413,0.0665619671344757,0.409108318388462,-0.190103054046631,-0.159659802913666,0.0211365222930908,0.342146112001501,-0.614760667085648,0.420896932482719,-0.40422859787941,0.427968037314713,0.276126492768526,0.39192733168602,0.599623680114746,0.548105470836163,-0.121519684791565,-0.025206983089447,-0.502895340323448,0.425784155726433,-0.104393430054188,0.569699004292488,-0.151939758565277,0.081992581486702,-0.439989320933819,-0.666486829519272,-0.741401225328445,-0.415742605924606,-0.478841871023178,-0.0964092463254929,0.7207200974226,-0.0375802591443062,0.19725888967514,-0.339691698551178,-0.293049857020378,0.381370104849339,0.0860598646104336,0.0897490382194519,0.0708493888378143,0.782181277871132,0.335023321211338,-0.400698333978653
0.823888838291168,0.287392174825072,0.554576769471169,-0.0475322306156158,0.0853555612266064,0.647309094667435,-0.210366018116474,0.160446474328637,-0.47988261282444,0.381648928392678,-0.113752566277981,0.471106231212616,-0.292159005999565,-0.0797123610973358,-0.503884941339493,0.815750539302826,0.307092919945717,-0.2451276704669,0.396368518471718,0.118352741003036,0.656642913818359,0.180057350546122,0.264042750000954,0.0518399178981781,0.726528197526932,0.0105989575386047,0.0931634344160557,-0.483537398278713,0.0992391109466553,-0.18202368170023,-0.541000008583069,0.787201046943665,-0.369080364704132,0.273109324276447,-0.041998602449894,-0.827217072248459,0.545518711209297,-0.632315903902054,0.101061379536986,0.0254259146749973,0.19089087843895,0.136149968951941,-0.546267867088318,0.072720468044281,-0.926081836223602,0.30159467458725,-0.637475341558456,-0.332101924344897,0.22284859418869,0.0327679365873337
-0.0341299623250961,0.121960713760927,-0.471317827701569,-0.362272679340094,-0.141427710652351,-0.187152151018381,0.480108708143234,0.494914345443249,0.392462432384491,-0.145640999078751,-0.0990018248558044,0.111799396574497,0.17562947422266,0.858980983495712,0.291551247239113,0.190016880631447,-0.314163357019424,0.315560132265091,0.329123061150312,-0.509897083044052,0.627159133553505,0.217769436538219,0.0776865482330322,-0.262627273797989,-0.22111901268363,0.0498080849647522,0.369348436594009,0.0580244958400726,0.251313738524914,-0.292684037238359,0.510920286178589,-0.418431513011456,0.0330489538609982,0.196886315941811,0.30322240293026,0.320621266961098,-0.0272262394428253,-0.0190026089549065,-0.532343000173569,0.583033517003059,0.290012657642365,-0.301898524165154,-0.336115792393684,-0.610750883817673,-0.195607408881187,0.0257449299097061,0.89110204577446,0.242877453565598,-0.0681039988994598,0.0477394610643387
-0.0172217786312103,0.56778671592474,0.218157052993774,0.273547619581223,-0.0956007321365178,0.168274540454149,-0.390760853886604,-0.677802413702011,0.195650948910043,-0.250177551060915,-0.665023297071457,-0.316796688362956,0.0125903470325284,0.000937744975090027,0.546085029840469,-0.19403050839901,-0.258129723370075,-0.339699655771255,-0.203709989786148,-0.0949676334857941,0.139095574617386,0.197749346494675,0.232338552363217,-0.154412331059575,0.155221782624722,-0.0378841329365969,0.31402762234211,0.179444879293442,0.457750774919987,-0.312113750725985,-0.165494978427887,-0.0277346670627594,0.214641721919179,-0.00272920727729797,0.00139164924621582,0.328894607722759,-0.0874950438737869,0.650607079267502,-0.191330530680716,-0.444858983159065,-0.379363983869553,0.104922533035278,-0.0848375558853149,0.437405141070485,-0.408261019736528,0.218940898776054,0.47272290661931,0.393865346908569,-0.253345876932144,-0.634770780801773
-0.414226502180099,0.35507558984682,0.0408851057291031,0.6589415371418,0.610233470797539,-0.240431934595108,0.736814588308334,-0.0989084634929895,-0.451607644557953,0.0613434165716171,-0.243692513555288,0.278899133205414,0.748606368899345,0.102061554789543,-0.673434257507324,-0.554328687489033,-0.286008968949318,-0.149978220462799,-0.32099661231041,0.0150342881679535,-0.323140919208527,-0.0818540751934052,0.187719337642193,-0.076048843562603,0.259064249694347,0.0714574456214905,0.636963129043579,-0.345270708203316,-0.395154923200607,-0.290616795420647,-0.256263762712479,0.169136382639408,-0.271546199917793,-0.398048840463161,-0.336985595524311,0.263624357059598,0.557352855801582,-0.306132741272449,0.232578620314598,-0.589992865920067,-0.0793285295367241,0.427534162998199,0.506839096546173,-0.933378159999847,-0.599294643849134,-0.316984541714191,-0.132080495357513,-0.865675210952759,0.822939246892929,0.417751185595989
-0.350437164306641,-0.37094460055232,-0.133658409118652,-0.488527379930019,0.690972149372101,0.370695173740387,-0.647107899188995,0.0262786746025085,-0.486545220017433,0.0446611493825912,0.642162561416626,-0.422788172960281,0.154110789299011,-0.237491175532341,0.0833808705210686,0.41505540907383,0.184018447995186,0.614390462636948,0.550824195146561,-0.891970753669739,0.774513721466064,-0.523348897695541,0.167020484805107,0.229275204241276,0.283402934670448,0.219669952988625,-0.472180116921663,0.49201625585556,0.068628815934062,-0.568052366375923,0.836354613304138,-0.0276549682021141,-0.101549375802279,0.408484935760498,0.848712682723999,-0.132858276367188,-0.632574737071991,-0.797568172216415,-0.431105196475983,-0.241576675325632,0.421455703675747,-0.337673366069794,0.235120981931686,0.359823867678642,0.00752800703048706,0.297948956489563,0.691595003008842,-0.232484452426434,-0.604066360741854,0.155046813189983
-0.555846020579338,0.130457431077957,0.0861794054508209,-0.0532449330203235,-0.151311986148357,-0.255967773497105,-0.626981228590012,0.389701343607157,-0.803747653961182,-0.604581065475941,-0.0473933219909668,-0.579952031373978,0.48698391020298,-0.292792558670044,-0.0950110740959644,0.047667533159256,0.051570001989603,-0.20807883143425,0.330795971676707,-0.579513788223267,-0.496601976454258,-0.289520651102066,0.0594816356897354,0.431477949023247,0.0861987695097923,0.182665079832077,-0.238829277455807,-0.162683801725507,-0.00600135326385498,-0.576904311776161,0.56072910130024,-0.0373876690864563,0.368539400398731,-0.125539541244507,0.315087787806988,0.0768515840172768,-0.355179101228714,-0.272614389657974,-0.516520142555237,-0.225932747125626,0.129304528236389,0.602835193276405,0.671421393752098,-0.0700653046369553,-0.13862156867981,-0.70523564517498,-0.328634940087795,-0.493390004150569,-0.555747151374817,0.0244164764881134
0.53648217022419,0.152229286730289,0.232195749878883,0.652851700782776,-0.525270849466324,-0.652036488056183,-0.0571642816066742,-0.342713817954063,0.589425474405289,0.134075634181499,-0.369914370588958,-0.448710344731808,-0.231487341225147,0.0974147990345955,0.437746249139309,-0.018396370112896,0.067411869764328,0.121098212897778,0.316314853727818,-0.722905069589615,-0.275564201176167,0.0764795988798141,-0.0963258445262909,-0.231788450852036,-0.238901605829597,-0.205063462257385,0.0596655160188675,-0.586623549461365,-0.070762500166893,-0.216731682419777,0.0158678293228149,0.231710566207767,-0.73160383105278,0.568457797169685,-0.696047842502594,0.453946188092232,-0.745174497365952,-0.614121571183205,0.611017554998398,0.374605491757393,-0.0463787615299225,-0.303540617227554,-0.722875654697418,-0.149353235028684,-0.758397042751312,-0.214556887745857,0.289922811090946,-0.359011396765709,0.437937013804913,-0.734292954206467
